YEAR,QUARTER,CITY1,CITY2,PASSENGERS FROM CITY1 TO CITY2,PASSENGERS FROM CITY2 TO CITY1,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1,
2017,Q1,KUALALUMPUR,TRIVANDRUM,4864,4228,0.0,11.1,
2017,Q1,KUALALUMPUR,VISAKHAPATNAM,5450,4897,61.9,66.7,
2017,Q1,KUNMING,DELHI,1109,1406,0.0,0.0,
2017,Q1,KUNMING,KOLKATA,8031,8994,54.9,83.8,
2017,Q1,KUWAIT,AHMEDABAD,7018,9298,0.5,85.7,
2017,Q1,KUWAIT,BENGALURU,6004,6381,3.5,0.3,
2017,Q1,KUWAIT,CHENNAI,15121,14594,116.3,784.8,
2017,Q1,KUWAIT,DELHI,19267,19582,880.0,923.0,
2017,Q1,KUWAIT,GOA,2124,3655,3.0,0.0,
2017,Q1,KUWAIT,HYDERABAD,1759,1731,0.7,0.9,
2017,Q1,KUWAIT,KOCHI,22911,20655,99.7,1074.1,
2017,Q1,KUWAIT,KOZHIKODE,6273,5330,8.5,10.9,
2017,Q1,KUWAIT,MANGALORE,2690,2656,1.7,0.0,
2017,Q1,KUWAIT,MUMBAI,44396,48191,79.0,1735.4,
2017,Q1,KUWAIT,TRIVANDRUM,8908,8152,16.3,156.2,
2017,Q1,LAHORE,DELHI,666,2042,5.8,11.1,
2017,Q1,LEIPZIG,BENGALURU,0,0,0.0,6.6,
2017,Q1,LEIPZIG,DELHI,0,0,1156.6,2670.3,
2017,Q1,LEIPZIG,MUMBAI,0,0,0.0,0.1,
2017,Q1,LONDON,AHMEDABAD,4323,7426,19.0,3.6,
2017,Q1,LONDON,AMRITSAR,0,1102,0.0,0.0,
2017,Q1,LONDON,BENGALURU,20056,22370,503.2,899.5,
2017,Q1,LONDON,CHENNAI,13681,17244,429.2,738.4,
2017,Q1,LONDON,DELHI,94753,134752,4148.1,7232.0,
2017,Q1,LONDON,GOA,0,0,0.0,0.0,
2017,Q1,LONDON,HYDERABAD,14681,18217,361.2,604.3,
2017,Q1,LONDON,MUMBAI,89543,112550,4009.6,6456.8,
2017,Q1,LUXEMBOURG,CHENNAI,0,0,379.2,666.8,
2017,Q1,LUXEMBOURG,DELHI,0,0,0.0,0.0,
2017,Q1,LUXEMBOURG,MUMBAI,0,0,244.4,562.6,
2017,Q1,MALE,BENGALURU,5323,6067,1.6,69.7,
2017,Q1,MALE,CHENNAI,2672,2608,4.8,62.4,
2017,Q1,MALE,KOCHI,6378,6268,0.0,21.7,
2017,Q1,MALE,TRIVANDRUM,11821,13112,0.6,349.1,
2017,Q1,MALPENSA,DELHI,8454,8000,197.2,223.1,
2017,Q1,MALPENSA,MUMBAI,0,0,325.0,0.0,
2017,Q1,MANCHESTER,GOA,0,0,0.0,0.0,
2017,Q1,MANDALAY,GAYA,0,0,0.0,0.0,
2017,Q1,MARUITIUS,BENGALURU,2128,1829,13.9,18.0,
2017,Q1,MARUITIUS,CHENNAI,1261,1630,3.1,47.1,
2017,Q1,MARUITIUS,DELHI,7052,8281,14.4,87.1,
2017,Q1,MARUITIUS,MUMBAI,14317,15774,24.2,411.4,
2017,Q1,MEDINA,DELHI,2581,2170,0.1,0.5,
2017,Q1,MEDINA,HYDERABAD,293,0,0.0,0.0,
2017,Q1,MEDINA,KOCHI,0,0,0.0,0.0,
2017,Q1,MEDINA,MUMBAI,3437,1725,0.0,0.0,
2017,Q1,MELBOURNE,DELHI,6801,8777,20.2,87.4,
2017,Q1,MOSCOW,DELHI,21334,26008,46.2,297.3,
2017,Q1,MOSCOW,GOA,124,408,0.0,0.0,
2017,Q1,MUENCHEN,DELHI,14617,19531,823.6,1230.2,
2017,Q1,MUENCHEN,MUMBAI,15355,18083,1165.4,1239.0,
2017,Q1,MUSCAT,AHMEDABAD,8893,10709,0.0,30.8,
2017,Q1,MUSCAT,BENGALURU,24192,19552,12.7,309.0,
2017,Q1,MUSCAT,CHENNAI,34356,33672,25.2,393.1,
2017,Q1,MUSCAT,DELHI,42901,44214,317.5,574.4,
2017,Q1,MUSCAT,GOA,8102,10978,9.0,42.8,
2017,Q1,MUSCAT,HYDERABAD,29806,27565,12.5,245.9,
2017,Q1,MUSCAT,JAIPUR,8808,11030,9.0,62.7,
2017,Q1,MUSCAT,KOCHI,50776,41874,96.1,859.8,
2017,Q1,MUSCAT,KOZHIKODE,30130,25842,17.9,344.3,
2017,Q1,MUSCAT,LUCKNOW,18028,19914,126.6,230.2,
2017,Q1,MUSCAT,MANGALORE,5701,5242,0.0,0.0,
2017,Q1,MUSCAT,MUMBAI,57247,65906,61.7,1386.7,
2017,Q1,MUSCAT,TRIVANDRUM,33082,31808,45.9,530.7,
2017,Q1,NAIROBI,MUMBAI,10983,12517,29.5,8.2,
2017,Q1,NARITA,DELHI,16637,21273,1325.5,1371.8,
2017,Q1,NARITA,MUMBAI,8645,9217,0.0,0.0,
2017,Q1,NAVOI,DELHI,0,0,754.5,1396.2,
2017,Q1,NAVOI,MUMBAI,0,0,206.2,391.6,
2017,Q1,NEW YORK,DELHI,18991,23336,41.4,312.6,
2017,Q1,NEW YORK,MUMBAI,1883,3715,123.1,192.4,
2017,Q1,NEWARK,AHMEDABAD,4594,7836,3.2,0.0,
2017,Q1,NEWARK,DELHI,19840,21803,246.1,595.0,
2017,Q1,NEWARK,MUMBAI,35975,41176,393.1,370.5,
2017,Q1,OSAKA,DELHI,1000,1255,146.6,87.1,
2017,Q1,OSAKA,KOLKATA,0,0,0.0,0.0,
2017,Q1,OSAKA,MUMBAI,333,212,17.1,4.1,
2017,Q1,PARIS,BENGALURU,12460,11273,790.2,525.0,
2017,Q1,PARIS,CHENNAI,2547,1688,0.0,0.0,
2017,Q1,PARIS,DELHI,23998,28741,1480.8,1121.6,
2017,Q1,PARIS,MUMBAI,30548,35237,1870.7,2172.6,
2017,Q1,PARO,DELHI,6178,6654,0.7,16.4,
2017,Q1,PARO,KOLKATA,9007,9142,0.0,4.2,
2017,Q1,PEKING,DELHI,25571,29727,893.9,663.2,
2017,Q1,RANGOON,DELHI,507,514,0.0,0.1,
2017,Q1,RANGOON,GAYA,1311,1762,0.0,0.0,
2017,Q1,RANGOON,KOLKATA,1385,1980,0.1,8.5,
2017,Q1,RASALKHAMA,KOZHIKODE,4625,3702,0.0,1.2,
2017,Q1,REUNION,CHENNAI,461,496,0.0,3.3,
2017,Q1,RIYADH,BENGALURU,2412,1760,0.0,105.9,
2017,Q1,RIYADH,CHENNAI,10352,6661,44.3,550.3,
2017,Q1,RIYADH,DELHI,23597,22075,392.4,1167.8,
2017,Q1,RIYADH,HYDERABAD,10296,9803,36.8,308.3,
2017,Q1,RIYADH,KOCHI,26574,21163,64.4,1280.5,
2017,Q1,RIYADH,KOZHIKODE,0,0,0.0,0.0,
2017,Q1,RIYADH,LUCKNOW,10450,10537,29.5,402.5,
2017,Q1,RIYADH,MUMBAI,46921,47100,166.9,1424.0,
2017,Q1,RIYADH,TRIVANDRUM,7659,6425,2.8,124.9,
2017,Q1,ROME,DELHI,8282,11754,60.2,129.9,
2017,Q1,SALALAH,KOCHI,1226,1247,0.0,0.0,
2017,Q1,SALALAH,KOZHIKODE,2097,2074,0.0,0.9,
2017,Q1,SALALAH,TRIVANDRUM,743,637,0.0,0.0,
2017,Q1,SAN FRANCISCO,BENGALURU,566,667,0.0,0.0,
2017,Q1,SAN FRANCISCO,DELHI,5908,7775,23.3,39.9,
2017,Q1,SANAA,MUMBAI,414,612,0.0,6.4,
2017,Q1,SEOUL,CHENNAI,0,0,0.0,0.0,
2017,Q1,SEOUL,DELHI,8374,10369,344.9,409.1,
2017,Q1,SEOUL,MUMBAI,6043,7128,169.2,208.8,
2017,Q1,SEYCHELLES,MUMBAI,6546,6907,2.6,10.2,
2017,Q1,SHANGHAI,DELHI,9633,9496,523.9,163.6,
2017,Q1,SHANGHAI,MUMBAI,3756,3884,278.1,114.8,
2017,Q1,SHARJAH,AHMEDABAD,13308,13324,3.7,187.4,
2017,Q1,SHARJAH,BENGALURU,14270,13367,26.4,206.6,
2017,Q1,SHARJAH,CHENNAI,16024,17064,9.6,251.6,
2017,Q1,SHARJAH,COIMBATORE,10506,10027,3.3,156.8,
2017,Q1,SHARJAH,DELHI,26632,28172,156.2,445.1,
2017,Q1,SHARJAH,GOA,8916,7292,37.8,57.3,
2017,Q1,SHARJAH,HYDERABAD,14428,14011,123.7,760.7,
2017,Q1,SHARJAH,JAIPUR,14120,13842,1.8,129.1,
2017,Q1,SHARJAH,KOCHI,58883,56179,74.4,987.4,
2017,Q1,SHARJAH,KOZHIKODE,46054,43597,17.0,519.6,
2017,Q1,SHARJAH,MUMBAI,35132,39274,163.8,455.2,
2017,Q1,SHARJAH,NAGPUR,6486,6694,0.9,79.2,
2017,Q1,SHARJAH,PUNE,0,0,0.0,0.0,
2017,Q1,SHARJAH,TRIVANDRUM,46937,43048,32.3,866.8,
2017,Q1,SHARJAH,VARANASI,5253,5934,0.3,0.0,
2017,Q1,SHENZHEN,MUMBAI,0,0,0.0,0.0,
2017,Q1,SINGAPORE,AHMEDABAD,8589,9371,499.0,673.3,
2017,Q1,SINGAPORE,AMRITSAR,4104,4995,0.0,41.1,
2017,Q1,SINGAPORE,BENGALURU,42278,42214,1636.1,1883.1,
2017,Q1,SINGAPORE,CHENNAI,91038,94371,2951.7,3405.1,
2017,Q1,SINGAPORE,COIMBATORE,7189,6968,7.5,113.8,
2017,Q1,SINGAPORE,DELHI,76257,86855,4089.2,3614.3,
2017,Q1,SINGAPORE,HYDERABAD,26045,27325,168.8,278.1,
2017,Q1,SINGAPORE,KOCHI,22131,22413,50.6,217.2,
2017,Q1,SINGAPORE,KOLKATA,13496,13803,461.0,832.9,
2017,Q1,SINGAPORE,LUCKNOW,5261,4868,0.0,0.0,
2017,Q1,SINGAPORE,MUMBAI,93369,94950,3639.1,3675.9,
2017,Q1,SINGAPORE,TIRUCHIRAPALLY,44079,42735,5.9,368.1,
2017,Q1,SINGAPORE,TRIVANDRUM,6062,6385,7.9,32.5,
2017,Q1,SINGAPORE,VISAKHAPATNAM,3153,3690,4.6,1.4,
2017,Q1,SYDNEY,DELHI,8996,10546,31.0,122.7,
2017,Q1,TAIPAE,DELHI,2057,7659,208.2,167.3,
2017,Q1,TAIPAE,MUMBAI,0,0,52.2,0.0,
2017,Q1,TASHKENT,AMRITSAR,1139,1852,0.8,9.5,
2017,Q1,TASHKENT,DELHI,10408,11323,32.5,325.2,
2017,Q1,TEHRAN,DELHI,3852,4175,23.0,144.5,
2017,Q1,TEHRAN,MUMBAI,4231,4443,5.0,80.7,
2017,Q1,TELAVIV,MUMBAI,5903,6953,155.4,362.6,
2017,Q1,TOKYO,DELHI,10276,13292,1259.2,723.8,
2017,Q1,TORONTO,DELHI,21579,29078,187.3,358.8,
2017,Q1,VIENNA,DELHI,6363,8275,125.8,87.5,
2017,Q1,ZURICH,DELHI,14578,20335,1083.9,1429.7,
2017,Q1,ZURICH,MUMBAI,15487,20426,1205.4,1482.5,
